timestamp,location_id,parking_type,capacity,occupancy,latitude,longitude
2023-01-01 00:00:00,LOC_1,Mixed,423,79.96238222991123,41.36708690029832,2.1506194885482106
2023-01-01 01:00:00,LOC_1,Mixed,423,59.77082230603931,41.36708690029832,2.1506194885482106
2023-01-01 02:00:00,LOC_1,Mixed,423,47.140751569008565,41.36708690029832,2.1506194885482106
2023-01-01 03:00:00,LOC_1,Mixed,423,40.040342050350155,41.36708690029832,2.1506194885482106
2023-01-01 04:00:00,LOC_1,Mixed,423,29.054017506752807,41.36708690029832,2.1506194885482106
2023-01-01 05:00:00,LOC_1,Mixed,423,16.01989642680416,41.36708690029832,2.1506194885482106
2023-01-01 06:00:00,LOC_1,Mixed,423,18.937475100398803,41.36708690029832,2.1506194885482106
2023-01-01 07:00:00,LOC_1,Mixed,423,19.259955617471352,41.36708690029832,2.1506194885482106
2023-01-01 08:00:00,LOC_1,Mixed,423,29.56917146840293,41.36708690029832,2.1506194885482106
2023-01-01 09:00:00,LOC_1,Mixed,423,36.15004027766113,41.36708690029832,2.1506194885482106
2023-01-01 10:00:00,LOC_1,Mixed,423,35.10349927105593,41.36708690029832,2.1506194885482106
2023-01-01 11:00:00,LOC_1,Mixed,423,20.270810064273697,41.36708690029832,2.1506194885482106
2023-01-01 12:00:00,LOC_1,Mixed,423,34.39632979141178,41.36708690029832,2.1506194885482106
2023-01-01 13:00:00,LOC_1,Mixed,423,27.904811285488186,41.36708690029832,2.1506194885482106
2023-01-01 14:00:00,LOC_1,Mixed,423,61.39404078852429,41.36708690029832,2.1506194885482106
2023-01-01 15:00:00,LOC_1,Mixed,423,59.67299242936862,41.36708690029832,2.1506194885482106
2023-01-01 16:00:00,LOC_1,Mixed,423,61.46129956666046,41.36708690029832,2.1506194885482106
2023-01-01 17:00:00,LOC_1,Mixed,423,73.54729786315488,41.36708690029832,2.1506194885482106
2023-01-01 18:00:00,LOC_1,Mixed,423,56.50839905042526,41.36708690029832,2.1506194885482106
2023-01-01 19:00:00,LOC_1,Mixed,423,79.46185504918121,41.36708690029832,2.1506194885482106
2023-01-01 20:00:00,LOC_1,Mixed,423,83.96604636693945,41.36708690029832,2.1506194885482106
2023-01-01 21:00:00,LOC_1,Mixed,423,59.71246362668724,41.36708690029832,2.1506194885482106
2023-01-01 22:00:00,LOC_1,Mixed,423,49.764399441180075,41.36708690029832,2.1506194885482106
2023-01-01 23:00:00,LOC_1,Mixed,423,76.79362125010417,41.36708690029832,2.1506194885482106
2023-01-02 00:00:00,LOC_1,Mixed,423,76.37681476761409,41.36708690029832,2.1506194885482106
2023-01-02 01:00:00,LOC_1,Mixed,423,42.98820715019054,41.36708690029832,2.1506194885482106
2023-01-02 02:00:00,LOC_1,Mixed,423,49.09012675503326,41.36708690029832,2.1506194885482106
2023-01-02 03:00:00,LOC_1,Mixed,423,49.30058799921305,41.36708690029832,2.1506194885482106
2023-01-02 04:00:00,LOC_1,Mixed,423,57.440126465823504,41.36708690029832,2.1506194885482106
2023-01-02 05:00:00,LOC_1,Mixed,423,27.913302224057233,41.36708690029832,2.1506194885482106
2023-01-02 06:00:00,LOC_1,Mixed,423,41.475202831400956,41.36708690029832,2.1506194885482106
2023-01-02 07:00:00,LOC_1,Mixed,423,48.64954621944748,41.36708690029832,2.1506194885482106
2023-01-02 08:00:00,LOC_1,Mixed,423,59.02218629483602,41.36708690029832,2.1506194885482106
2023-01-02 09:00:00,LOC_1,Mixed,423,56.89910758398625,41.36708690029832,2.1506194885482106
2023-01-02 10:00:00,LOC_1,Mixed,423,49.80841330507369,41.36708690029832,2.1506194885482106
2023-01-02 11:00:00,LOC_1,Mixed,423,48.946613777190635,41.36708690029832,2.1506194885482106
2023-01-02 12:00:00,LOC_1,Mixed,423,68.85047073886021,41.36708690029832,2.1506194885482106
2023-01-02 13:00:00,LOC_1,Mixed,423,61.58681983387636,41.36708690029832,2.1506194885482106
2023-01-02 14:00:00,LOC_1,Mixed,423,69.72593879877813,41.36708690029832,2.1506194885482106
2023-01-02 15:00:00,LOC_1,Mixed,423,81.42922515317788,41.36708690029832,2.1506194885482106
2023-01-02 16:00:00,LOC_1,Mixed,423,83.7713517660706,41.36708690029832,2.1506194885482106
2023-01-02 17:00:00,LOC_1,Mixed,423,65.54099635761325,41.36708690029832,2.1506194885482106
2023-01-02 18:00:00,LOC_1,Mixed,423,83.87931790629138,41.36708690029832,2.1506194885482106
2023-01-02 19:00:00,LOC_1,Mixed,423,77.18919323820937,41.36708690029832,2.1506194885482106
2023-01-02 20:00:00,LOC_1,Mixed,423,76.83798433286742,41.36708690029832,2.1506194885482106
2023-01-02 21:00:00,LOC_1,Mixed,423,68.81693502898658,41.36708690029832,2.1506194885482106
2023-01-02 22:00:00,LOC_1,Mixed,423,69.08274617871972,41.36708690029832,2.1506194885482106
2023-01-02 23:00:00,LOC_1,Mixed,423,65.24550291835737,41.36708690029832,2.1506194885482106
2023-01-03 00:00:00,LOC_1,Mixed,423,48.8277868053402,41.36708690029832,2.1506194885482106
2023-01-03 01:00:00,LOC_1,Mixed,423,75.31584761744197,41.36708690029832,2.1506194885482106
2023-01-03 02:00:00,LOC_1,Mixed,423,49.21436633755268,41.36708690029832,2.1506194885482106
2023-01-03 03:00:00,LOC_1,Mixed,423,69.24261795651975,41.36708690029832,2.1506194885482106
2023-01-03 04:00:00,LOC_1,Mixed,423,29.563939496118486,41.36708690029832,2.1506194885482106
2023-01-03 05:00:00,LOC_1,Mixed,423,45.09114852137135,41.36708690029832,2.1506194885482106
